,songid,week_position,year,performer,song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_album,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2731,Moving To MarsColdplay,90,2011,Coldplay,Moving To Mars,"['permanent wave', 'pop']",0kuv7BqWNDprDao3Tb5flN,https://p.scdn.co/mp3-preview/d9eabee1818724dcf5d740306bcf2c99a4678bd6?cid=b8d3901151d34489a160e3cf0ab1fa94,Every Teardrop Is a Waterfall,False,258873.0,40.0,0.263,0.315,8.0,-10.797,True,0.03,0.0217,0.163,0.109,0.196,142.657,4.0
2732,Mr. Know It AllKelly Clarkson,10,2011,Kelly Clarkson,Mr. Know It All,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",7uRznL3LcuazKpwCTpDltz,https://p.scdn.co/mp3-preview/0af54fd78b3b5e2c115b75aa43d0567eefe0a137?cid=b8d3901151d34489a160e3cf0ab1fa94,Stronger (Deluxe Version),False,232520.0,51.0,0.6759999999999999,0.807,5.0,-5.131,True,0.028999999999999998,0.0284,0.0,0.0701,0.44299999999999995,95.956,4.0
2733,Mr. MisunderstoodEric Church,84,2016,Eric Church,Mr. Misunderstood,"['contemporary country', 'country', 'country road', 'modern country rock']",79dlQxvdsCDApoM8XChkpy,,Mr. Misunderstood,False,319240.0,60.0,0.385,0.8079999999999999,7.0,-6.67,True,0.045,0.0629,0.0,0.33,0.546,129.22,4.0
2734,Mr. RagerKid Cudi,77,2010,Kid Cudi,Mr. Rager,"['hip hop', 'pop rap', 'rap']",393MDhe62s8hbH8ETrlxe5,,Man On The Moon II: The Legend Of Mr. Rager,False,294226.0,68.0,0.67,0.726,7.0,-8.689,True,0.0272,0.39,0.882,0.14,0.581,102.00299999999999,4.0
2735,Mr. SaxobeatAlexandra Stan,21,2011,Alexandra Stan,Mr. Saxobeat,"['dance pop', 'romanian pop']",2ZAx6NDhX2yE5aL5ueEQgY,https://p.scdn.co/mp3-preview/838b729523ab6032f7c769d4822737bc201c6144?cid=b8d3901151d34489a160e3cf0ab1fa94,Saxobeats,False,195105.0,58.0,0.711,0.9279999999999999,11.0,-4.162,False,0.0527,0.0239,0.000278,0.133,0.745,127.04700000000001,4.0
2736,Mr. WrongMary J. Blige Featuring Drake,87,2012,Mary J. Blige Featuring Drake,Mr. Wrong,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",2w9K8zyrxcAwRKRti0BvFa,,My Life II...The Journey Continues (Act 1,False,241853.0,52.0,0.693,0.6759999999999999,0.0,-5.024,False,0.15,0.193,8.18e-06,0.126,0.461,143.058,4.0
2737,Mrs. RightMindless Behavior Featuring Diggy,72,2011,Mindless Behavior Featuring Diggy,Mrs. Right,['deep pop r&b'],4N4CHJqFZHyB7SBUuSFu1y,,#1 Girl,False,248186.0,50.0,0.384,0.7440000000000001,8.0,-4.754,True,0.185,0.0496,0.0,0.0863,0.52,71.521,4.0
2738,Murder On My MindYNW Melly,14,2019,YNW Melly,Murder On My Mind,"['melodic rap', 'trap']",7eBqSVxrzQZtK2mmgRG6lC,https://p.scdn.co/mp3-preview/b681a45cf2f796326f42bed43a6e419cd88ef92c?cid=b8d3901151d34489a160e3cf0ab1fa94,I AM YOU,True,268434.0,86.0,0.759,0.73,0.0,-7.985,False,0.0516,0.145,3.06e-06,0.11,0.74,115.007,4.0
2739,Music BoxEminem,82,2010,Eminem,Music Box,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",1PokNDiTBQZgXci6rn2BVE,,Relapse: Refill,True,304906.0,53.0,0.462,0.7190000000000001,4.0,-5.109,False,0.251,0.0136,0.0,0.22399999999999998,0.42700000000000005,81.66,4.0
2740,Must've Never Met YouLuke Combs,81,2018,Luke Combs,Must've Never Met You,['contemporary country'],6ojicjDYUUoeE1tdSvfFo4,https://p.scdn.co/mp3-preview/9aa7725778fcc63a4a7a597d7ea50ee411317c40?cid=b8d3901151d34489a160e3cf0ab1fa94,This One's for You Too (Deluxe Edition),False,198880.0,71.0,0.455,0.892,6.0,-3.218,True,0.0566,0.00951,0.0,0.14300000000000002,0.6409999999999999,75.218,4.0
2741,Mutha***** UpTyga Featuring Nicki Minaj,74,2012,Tyga Featuring Nicki Minaj,Mutha***** Up,"['pop rap', 'rap', 'trap']",673AitlQq6SZOpamDTzlPV,,Careless World: Rise Of The Last King,False,233666.0,18.0,0.775,0.552,9.0,-7.912999999999999,True,0.2,0.000975,1.38e-06,0.371,0.462,92.03200000000001,4.0
2743,My Baby's Guns N' RosesBrantley Gilbert,87,2014,Brantley Gilbert,My Baby's Guns N' Roses,"['contemporary country', 'country', 'country road', 'modern country rock']",0pqXmjMhNVD9oq00BpB2tm,,Just As I Am (Platinum Edition),False,212733.0,46.0,0.495,0.894,5.0,-4.07,True,0.0689,0.03,2.71e-06,0.406,0.665,141.036,4.0
2744,My BadKhalid,55,2019,Khalid,My Bad,"['alternative r&b', 'pop']",1DUSuNhF8P5vUGNPpQiZa5,https://p.scdn.co/mp3-preview/ca9b72f2d3b9fc284eb7f2e85774160b6cf13e68?cid=b8d3901151d34489a160e3cf0ab1fa94,My Bad,False,166101.0,73.0,0.645,0.568,5.0,-9.127,False,0.0823,0.5429999999999999,0.266,0.257,0.391,84.999,4.0
2745,My Best Days Are Ahead Of MeDanny Gokey,82,2010,Danny Gokey,My Best Days Are Ahead Of Me,"['anthem worship', 'ccm', 'christian music', 'christian pop', 'idol']",5w7GCrY0J4oTI9jWlma82d,https://p.scdn.co/mp3-preview/3014534d13dde293b7430d56283364f10d96ecd7?cid=b8d3901151d34489a160e3cf0ab1fa94,My Best Days,False,186133.0,35.0,0.615,0.8220000000000001,11.0,-4.499,True,0.0399,0.109,0.0,0.127,0.39799999999999996,119.99700000000001,4.0
2746,My Bloodtwenty one pilots,81,2018,twenty one pilots,My Blood,"['modern rock', 'rock']",5HeKOKc4phmLn8e4I7EkzD,https://p.scdn.co/mp3-preview/b8cd6218be7373a5af5036908761c66c8cf251da?cid=b8d3901151d34489a160e3cf0ab1fa94,Trench,False,229120.0,76.0,0.7490000000000001,0.723,1.0,-6.609,True,0.0432,0.0563,0.022000000000000002,0.0977,0.674,108.999,4.0
2747,My BodyYoung The Giant,65,2011,Young The Giant,My Body,"['indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop', 'stomp and holler']",1KDYN3odJHnj9pqGHN3FVs,https://p.scdn.co/mp3-preview/65d2fa7efa38eaa25f0823ae1b90b8fffec7e773?cid=b8d3901151d34489a160e3cf0ab1fa94,Young the Giant (Special Edition),False,244400.0,65.0,0.488,0.909,10.0,-6.591,True,0.0929,0.0011,1.0199999999999999e-05,0.456,0.643,129.774,4.0
2748,My BooGhost Town DJ's,27,2016,Ghost Town DJ's,My Boo,[],4c0rkFPszqQTyC753tsCMU,https://p.scdn.co/mp3-preview/cf5c29df8e73f6c8301fdfc78e1849a02795cf7d?cid=b8d3901151d34489a160e3cf0ab1fa94,My Boo (Hitman's Club Mix),False,346840.0,64.0,0.885,0.47700000000000004,6.0,-9.196,False,0.0664,0.000131,0.000664,0.336,0.691,130.078,4.0
2749,My Chick BadLudacris Featuring Nicki Minaj,11,2010,Ludacris Featuring Nicki Minaj,My Chick Bad,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3bMNprrp2JDKZsGbiXpsJl,,Battle Of The Sexes (Deluxe),True,216933.0,66.0,0.624,0.723,1.0,-6.782,True,0.37799999999999995,0.172,0.0,0.483,0.757,84.789,4.0
2751,My ChurchMaren Morris,50,2016,Maren Morris,My Church,"['contemporary country', 'pop', 'texas country']",1LM5zQv5pBKPyO7rm7Uz6U,https://p.scdn.co/mp3-preview/93d7324822b2739d82600d3e85c0ab0d81291d12?cid=b8d3901151d34489a160e3cf0ab1fa94,HERO (Deluxe Edition),False,197930.0,68.0,0.517,0.743,9.0,-4.336,True,0.0363,0.243,3.36e-06,0.107,0.664,76.979,4.0
2752,My City Of Ruins (Live From The Kennedy Center Honors)Eddie Vedder,92,2010,Eddie Vedder,My City Of Ruins (Live From The Kennedy Center Honors),"['permanent wave', 'post-grunge', 'rock']",21BL3kK8feVhrEz27j2GER,https://p.scdn.co/mp3-preview/7e4f7921f6b093a9e18694fdf4fd71dced7a7b0d?cid=b8d3901151d34489a160e3cf0ab1fa94,My City of Ruins / My Father's House (Live) (Benefiting Artists for Peace and Justice Haiti Relief),False,241643.0,42.0,0.44799999999999995,0.322,2.0,-12.683,True,0.0428,0.772,0.0,0.9470000000000001,0.331,82.23899999999999,4.0
2753,My DawgLil Baby,77,2017,Lil Baby,My Dawg,"['atl hip hop', 'atl trap', 'pop rap', 'rap', 'trap']",7CEJH5Ed7FBbXF6CqBQPlJ,,Harder Than Hard,True,215423.0,64.0,0.9420000000000001,0.5589999999999999,10.0,-6.406000000000001,False,0.0638,0.0424,0.0,0.0938,0.5820000000000001,133.01,4.0
2754,My EyesBlake Shelton Featuring Gwen Sebastian,39,2014,Blake Shelton Featuring Gwen Sebastian,My Eyes,"['contemporary country', 'country', 'country road', 'oklahoma country']",7kB1UXxStzSa78NdiexiIS,https://p.scdn.co/mp3-preview/02164242490857a97e3122c5547ed8969c40b633?cid=b8d3901151d34489a160e3cf0ab1fa94,Based on a True Story... (Deluxe Edition),False,190213.0,53.0,0.45299999999999996,0.5870000000000001,4.0,-7.584,True,0.0406,0.475,0.0,0.109,0.625,145.334,4.0
2755,My First Kiss3OH!3 Featuring Ke$ha,9,2010,3OH!3 Featuring Ke$ha,My First Kiss,"['dance pop', 'electropowerpop', 'pop', 'pop rap', 'post-teen pop']",17tDv8WA8IhqE8qzuQn707,https://p.scdn.co/mp3-preview/42383ab1a7610d3eb11bb8a2e2756146f3704dc2?cid=b8d3901151d34489a160e3cf0ab1fa94,Streets Of Gold,False,192440.0,62.0,0.682,0.889,0.0,-4.166,True,0.0804,0.00564,0.0,0.36,0.8270000000000001,138.02100000000002,4.0
2756,My GirlDylan Scott,39,2017,Dylan Scott,My Girl,"['contemporary country', 'country road', 'modern country rock']",3izNaTiYdotdPL0Bs76JqO,https://p.scdn.co/mp3-preview/184f41254eaefdec1222536acc257f1603bb2f20?cid=b8d3901151d34489a160e3cf0ab1fa94,Dylan Scott (Deluxe Edition),False,197640.0,68.0,0.652,0.7190000000000001,1.0,-7.251,True,0.033,0.0353,0.0,0.10800000000000001,0.24,94.969,4.0
2757,My HittaYG Featuring Jeezy & Rich Homie Quan,19,2013,YG Featuring Jeezy & Rich Homie Quan,My Hitta,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",5G47DlluL671zo0k3OhoSm,,My Hitta,False,236093.0,35.0,0.752,0.509,10.0,-6.794,False,0.141,0.13,0.0,0.141,0.648,85.5,4.0
2758,My Homies StillLil Wayne Featuring Big Sean,38,2012,Lil Wayne Featuring Big Sean,My Homies Still,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",1cji6jI9LQ5zaStXrydl7F,,I Am Not A Human Being II (Deluxe),True,246560.0,49.0,0.7490000000000001,0.643,1.0,-5.537000000000001,True,0.257,0.00124,0.0,0.111,0.47200000000000003,74.99600000000001,4.0
2759,My HouseFlo Rida,4,2015,Flo Rida,My House,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",6Knv6wdA0luoMUuuoYi2i1,https://p.scdn.co/mp3-preview/afa94edef4dec2eda16e99153ccd513ef4306d06?cid=b8d3901151d34489a160e3cf0ab1fa94,My House,False,192190.0,77.0,0.688,0.7020000000000001,7.0,-4.792,False,0.0499,0.0215,0.0,0.128,0.74,94.006,4.0
2760,My Kinda PartyJason Aldean,39,2010,Jason Aldean,My Kinda Party,"['contemporary country', 'country', 'country road']",215FCyLSBcXeX0NASXEjyn,https://p.scdn.co/mp3-preview/efefd397397874c50782271140736c01cf8dc4f4?cid=b8d3901151d34489a160e3cf0ab1fa94,My Kinda Party,False,284960.0,63.0,0.41,0.9,0.0,-4.249,False,0.0656,0.0167,1.09e-05,0.33899999999999997,0.5579999999999999,176.96200000000002,4.0
2761,My LastBig Sean Featuring Chris Brown,30,2011,Big Sean Featuring Chris Brown,My Last,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",70tFuqBcduJv15bEnOPRTh,,Finally Famous (Deluxe),True,254120.0,59.0,0.387,0.773,8.0,-5.685,True,0.17,0.098,0.0,0.209,0.368,78.62899999999999,4.0
2762,My Life50 Cent Featuring Eminem & Adam Levine,27,2012,50 Cent Featuring Eminem & Adam Levine,My Life,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",2GoOioZVtOF1iMYfnzkreg,,My Life,True,239906.0,56.0,0.6459999999999999,0.932,1.0,-4.178,True,0.276,0.045,2.85e-06,0.276,0.518,176.111,4.0
2763,My ManGlee Cast,94,2011,Glee Cast,My Man,"['glee club', 'hollywood', 'post-teen pop']",07aAviYHmmianooIQN2JWq,https://p.scdn.co/mp3-preview/8a03b6d428da2c8a300a2131a0260e4aac57e682?cid=b8d3901151d34489a160e3cf0ab1fa94,Glee: The Musi,False,135906.0,45.0,0.28300000000000003,0.358,10.0,-8.837,False,0.0352,0.732,0.0,0.141,0.317,75.892,4.0
2764,"My MomentDJ Drama Featuring 2 Chainz, Meek Mill & Jeremih",89,2012,"DJ Drama Featuring 2 Chainz, Meek Mill & Jeremih",My Moment,"['dirty south rap', 'gangster rap', 'hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",39qSXklPEyvZRzMwU1yZkg,https://p.scdn.co/mp3-preview/dd7042c33b83b1d707234053e32660a326d6a17c?cid=b8d3901151d34489a160e3cf0ab1fa94,Quality Street Music,True,198920.0,55.0,0.456,0.76,1.0,-3.015,False,0.0988,0.0337,0.0,0.228,0.18899999999999997,148.063,4.0
2765,My My My!Troye Sivan,80,2018,Troye Sivan,My My My!,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",4NiehSBQthimPzRsVeOgCT,,Bloom,False,204726.0,76.0,0.701,0.45799999999999996,1.0,-7.749,True,0.0836,0.004070000000000001,0.000151,0.045,0.48200000000000004,102.96700000000001,4.0
2766,My Oh MyCamila Cabello Featuring DaBaby,61,2019,Camila Cabello Featuring DaBaby,My Oh My,"['dance pop', 'pop', 'post-teen pop']",3yOlyBJuViE2YSGn3nVE1K,https://p.scdn.co/mp3-preview/f4d0ff165605108542de7358547443d1a9f33fe3?cid=b8d3901151d34489a160e3cf0ab1fa94,Romance,False,170746.0,93.0,0.7240000000000001,0.491,8.0,-6.024,True,0.0296,0.018000000000000002,1.29e-05,0.0887,0.38299999999999995,105.046,4.0
2767,My Old ManZac Brown Band,68,2017,Zac Brown Band,My Old Man,"['contemporary country', 'country', 'country road', 'modern country rock']",6OzujJBXwYPxJ7KeqflLtr,https://p.scdn.co/mp3-preview/3d37f15b8d36a6a516c7bb30e8e3cfdda07cb2f5?cid=b8d3901151d34489a160e3cf0ab1fa94,Welcome Home,False,227222.0,58.0,0.64,0.196,4.0,-11.478,True,0.0267,0.8190000000000001,3.63e-05,0.0978,0.301,143.91899999999998,4.0
2768,My PYTWale,54,2016,Wale,My PYT,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",4jK1VQQGDnNOLfyVXCxGsR,https://p.scdn.co/mp3-preview/d2bae13a5b302fd4afa96e89d0dab7ee63172534?cid=b8d3901151d34489a160e3cf0ab1fa94,MY PYT,True,235652.0,58.0,0.563,0.414,0.0,-11.409,True,0.37,0.0298,0.0,0.0854,0.446,193.549,4.0
2770,My Songs Know What You Did In The Dark (Light Em Up)Fall Out Boy,13,2013,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),"['emo', 'modern rock', 'pop punk']",7s0lDK7y3XLmI7tcsRAbW0,,Save Rock And Roll,False,186826.0,69.0,0.5579999999999999,0.924,9.0,-4.341,False,0.064,0.0271,3.32e-06,0.537,0.5670000000000001,151.99,4.0
2771,My StoryR. Kelly Featuring 2 Chainz,89,2013,R. Kelly Featuring 2 Chainz,My Story,[],6tXu3q5V75lgnO0gdI7GKK,https://p.scdn.co/mp3-preview/39a338e7282297f469a63c84fbd33535e5824291?cid=b8d3901151d34489a160e3cf0ab1fa94,Black Panties (Deluxe Version),True,266573.0,36.0,0.9390000000000001,0.501,9.0,-5.476,False,0.0893,0.0297,0.0,0.214,0.763,120.045,4.0
2772,My Strange AddictionBillie Eilish,43,2019,Billie Eilish,My Strange Addiction,"['electropop', 'pop']",3Tc57t9l2O8FwQZtQOvPXK,,WHEN WE ALL FALL ASLEE,False,179889.0,83.0,0.9390000000000001,0.305,8.0,-10.952,False,0.354,0.35,0.000169,0.105,0.563,100.029,4.0
2773,My TypeSaweetie,21,2019,Saweetie,My Type,"['cali rap', 'pop', 'pop rap', 'trap queen']",5KBARWIxeMGkvUax9VtVC9,https://p.scdn.co/mp3-preview/7a97ae9661d1c1acefeccf2b356435e722f547ae?cid=b8d3901151d34489a160e3cf0ab1fa94,ICY,True,126446.0,81.0,0.899,0.8109999999999999,2.0,-6.294,True,0.258,0.000677,0.0,0.0672,0.5870000000000001,105.038,4.0
2774,My WayCalvin Harris,24,2016,Calvin Harris,My Way,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",1vvNmPOiUuyCbgWmtc6yfm,https://p.scdn.co/mp3-preview/33060c2bf30b7b5f6db0d539cdac800e93b0c49d?cid=b8d3901151d34489a160e3cf0ab1fa94,My Way,False,219159.0,78.0,0.8190000000000001,0.9129999999999999,4.0,-3.0589999999999997,False,0.0427,0.0935,3.72e-05,0.161,0.536,119.98899999999999,4.0
2775,My WayFetty Wap Featuring Monty,7,2015,Fetty Wap Featuring Monty,My Way,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",1WoOzgvz6CgH4pX6a1RKGp,https://p.scdn.co/mp3-preview/029446a637861ff9129404e2d8059ce5a4079dfe?cid=b8d3901151d34489a160e3cf0ab1fa94,Fetty Wap (Deluxe),True,213053.0,68.0,0.748,0.741,6.0,-3.103,True,0.0531,0.00419,0.0,0.147,0.537,128.077,4.0
2776,MyselfPost Malone,52,2019,Post Malone,Myself,"['dfw rap', 'melodic rap', 'rap']",2cvOfKHOHgwQlLiuLKP2xR,,Hollywood's Bleeding,True,158120.0,78.0,0.47600000000000003,0.701,0.0,-4.234,True,0.0349,0.102,0.0,0.242,0.405,163.882,4.0
2777,NASAAriana Grande,17,2019,Ariana Grande,NASA,"['dance pop', 'pop', 'post-teen pop']",4jkikgyrlBMR4Fj3d1s4jT,,k bye for now (swt live),False,185000.0,56.0,0.747,0.45799999999999996,6.0,-6.891,True,0.303,0.451,0.0,0.252,0.47,75.029,4.0
2778,NBAYoungboatLil Yachty Featuring NBA YoungBoy,63,2018,Lil Yachty Featuring NBA YoungBoy,NBAYoungboat,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",6K2anECyrckidwf5wxS78Q,,Lil Boat 2,True,139845.0,67.0,0.769,0.807,11.0,-2.966,True,0.306,0.0515,0.0,0.111,0.364,82.42200000000001,4.0
2780,Na NaTrey Songz,21,2014,Trey Songz,Na Na,"['dance pop', 'pop', 'pop rap', 'r&b', 'trap', 'urban contemporary']",5maiP9UMnTSgoxPX8X3bdz,https://p.scdn.co/mp3-preview/6a0b2756d6d59ba7575d81afb98636db397a3541?cid=b8d3901151d34489a160e3cf0ab1fa94,Trigga,False,231906.0,64.0,0.67,0.47600000000000003,9.0,-6.252999999999999,False,0.0406,0.32799999999999996,0.0,0.10400000000000001,0.235,96.975,4.0
2781,Na Na Na (Na Na Na Na Na Na Na Na Na)My Chemical Romance,77,2010,My Chemical Romance,Na Na Na (Na Na Na Na Na Na Na Na Na),"['emo', 'pop punk']",5BB0Jzw60KyfSTyjJqtely,https://p.scdn.co/mp3-preview/67bf2886d9a6f6df4bdc87939457591c02a775e5?cid=b8d3901151d34489a160e3cf0ab1fa94,Danger Days: The True Lives of the Fabulous Killjoys,True,205960.0,71.0,0.41100000000000003,0.986,8.0,-2.522,False,0.0583,0.000264,0.00148,0.371,0.649,165.981,4.0
2782,NakedDev & Enrique Iglesias,99,2012,Dev & Enrique Iglesias,Naked,"['dance pop', 'electropop']",6pbEAwYTQs2PK4JCmy2lTY,,The Night The Sun Came Up,False,236933.0,40.0,0.76,0.84,9.0,-3.548,False,0.111,0.257,0.0,0.0426,0.764,125.045,4.0
2783,NarcosMigos,36,2018,Migos,Narcos,"['atl hip hop', 'pop rap', 'rap', 'trap']",0wbnC9AUenxp613TYaJsGK,,Culture II,True,255378.0,75.0,0.9359999999999999,0.588,7.0,-6.9479999999999995,False,0.136,0.0146,0.0,0.139,0.23800000000000002,124.98700000000001,4.0
2784,NastyBandit Gang Marco Featuring Dro,41,2015,Bandit Gang Marco Featuring Dro,Nasty,['deep pop r&b'],3KGQPtjS7kjEwMizD1bvC8,https://p.scdn.co/mp3-preview/c01b0ed4e57094c07267c17b8fcea985b87762d5?cid=b8d3901151d34489a160e3cf0ab1fa94,Nasty The Album,True,189884.0,41.0,0.883,0.486,11.0,-8.175,True,0.271,0.0164,0.0,0.461,0.462,134.985,4.0
2785,Nasty FreestyleT-Wayne,9,2015,T-Wayne,Nasty Freestyle,['houston rap'],0PT7nlpo11hYYyfnBgtilT,https://p.scdn.co/mp3-preview/b2e4de6289acd2528655b2da4bb72bf139345009?cid=b8d3901151d34489a160e3cf0ab1fa94,Nasty Freestyle,True,142212.0,66.0,0.779,0.47200000000000003,11.0,-7.1160000000000005,True,0.218,0.0577,0.0,0.114,0.41200000000000003,135.05100000000002,4.0
2786,NaturalImagine Dragons,13,2018,Imagine Dragons,Natural,['modern rock'],2FY7b99s15jUprqC0M5NCT,,Origins (Deluxe),False,189466.0,85.0,0.7040000000000001,0.611,2.0,-6.112,True,0.0409,0.217,0.0,0.0812,0.22,100.0,4.0
2787,NaturallySelena Gomez & The Scene,29,2010,Selena Gomez & The Scene,Naturally,"['dance pop', 'pop', 'post-teen pop']",1YaVmBh7EAeR54FIjuFcb5,,Kiss & Tell,False,202586.0,64.0,0.629,0.9059999999999999,10.0,-5.393,False,0.0583,0.0211,1.17e-06,0.0551,0.847,132.64,4.0
2788,Need You NowGlee Cast,62,2011,Glee Cast,Need You Now,"['glee club', 'hollywood', 'post-teen pop']",4kEzw2gtpxUBfgmhTEwIuE,https://p.scdn.co/mp3-preview/59f39041fd343570b4cde8e5c8e5143cda003efd?cid=b8d3901151d34489a160e3cf0ab1fa94,Glee: The Musi,False,217413.0,47.0,0.55,0.677,4.0,-5.2379999999999995,True,0.0276,0.087,0.0,0.0873,0.233,108.037,4.0
2789,Need You NowLady Antebellum,2,2010,Lady Antebellum,Need You Now,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",11EX5yhxr9Ihl3IN1asrfK,,Need You Now,False,277573.0,69.0,0.5870000000000001,0.622,4.0,-5.535,True,0.0303,0.0927,0.0006360000000000001,0.2,0.231,107.943,4.0
2790,Needed MeRihanna,7,2016,Rihanna,Needed Me,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",4pAl7FkDMNBsjykPXo91B3,,ANTI (Deluxe),True,191600.0,80.0,0.6990000000000001,0.325,7.0,-8.112,False,0.228,0.0947,0.0,0.086,0.273,110.786,4.0
2791,NeedyAriana Grande,14,2019,Ariana Grande,Needy,"['dance pop', 'pop', 'post-teen pop']",1IVnvJN9oC3pDYv9qpAnj7,,k bye for now (swt live),True,174294.0,58.0,0.647,0.309,7.0,-7.9479999999999995,False,0.0366,0.78,7.41e-06,0.20199999999999999,0.195,87.045,4.0
2792,Negative EnergyTrippie Redd Featuring Kodie Shane,89,2018,Trippie Redd Featuring Kodie Shane,Negative Energy,"['melodic rap', 'rap', 'trap']",0ZPCxNK4DIrF8KqrN3DxfA,,A Love Letter To You 3,True,178285.0,65.0,0.659,0.672,9.0,-7.442,True,0.264,0.413,0.0,0.125,0.452,139.868,4.0
2793,NeighborsJ. Cole,13,2016,J. Cole,Neighbors,"['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']",0utlOiJy2weVl9WTkcEWHy,,4 Your Eyez Only,True,216520.0,74.0,0.894,0.284,11.0,-13.002,False,0.33,0.358,0.000487,0.11,0.413,138.944,4.0
2794,Neighbors Know My NameTrey Songz,43,2010,Trey Songz,Neighbors Know My Name,"['dance pop', 'pop', 'pop rap', 'r&b', 'trap', 'urban contemporary']",6jvvpPJQJy5rMOEkLlADl6,https://p.scdn.co/mp3-preview/4ae97f06f2af757da5e04514a151bc605a197794?cid=b8d3901151d34489a160e3cf0ab1fa94,Ready (Deluxe),False,186306.0,63.0,0.6629999999999999,0.693,7.0,-5.776,False,0.0635,0.0379,0.0,0.162,0.391,120.02600000000001,4.0
2795,NeonChris Young,92,2012,Chris Young,Neon,"['contemporary country', 'country', 'country road', 'modern country rock']",575wNG8uXiF5jjaSdWqdxZ,https://p.scdn.co/mp3-preview/fdf92dc808be2dfcb1b4b0ab7331977b2eaa2427?cid=b8d3901151d34489a160e3cf0ab1fa94,Neon,False,224160.0,52.0,0.6,0.599,0.0,-6.102,True,0.0276,0.401,0.0,0.102,0.496,99.05,4.0
2796,Neon GutsLil Uzi Vert Featuring Pharrell Williams,79,2017,Lil Uzi Vert Featuring Pharrell Williams,Neon Guts,"['melodic rap', 'philly rap', 'pop rap', 'rap', 'trap']",1MJErNPIQUoEMu4YUUmecm,https://p.scdn.co/mp3-preview/b5b1c1bfdbced67d82292dd808b4f59bf53f60e5?cid=b8d3901151d34489a160e3cf0ab1fa94,Luv Is Rage 2,True,258789.0,65.0,0.8590000000000001,0.563,1.0,-6.635,False,0.11199999999999999,0.0541,0.0,0.0685,0.41200000000000003,119.934,4.0
2797,Neon LightBlake Shelton,43,2014,Blake Shelton,Neon Light,"['contemporary country', 'country', 'country road', 'oklahoma country']",289hx4t6fH2BBe8p6cnXo1,https://p.scdn.co/mp3-preview/3a72653e9d2286331d1f4988144dd14ffe744a53?cid=b8d3901151d34489a160e3cf0ab1fa94,BRINGING BACK THE SUNSHINE,False,221401.0,56.0,0.6659999999999999,0.78,2.0,-5.847,True,0.048,0.0189,1.01e-06,0.0635,0.9229999999999999,154.056,4.0
2798,Neon LightsDemi Lovato,36,2014,Demi Lovato,Neon Lights,"['dance pop', 'pop', 'post-teen pop']",34MJ07N9Bhu6iKPaxSVnCT,,Demi,False,233173.0,65.0,0.631,0.8190000000000001,9.0,-4.24,True,0.122,0.0767,0.0,0.1,0.733,125.928,4.0
2800,Neva EndFuture,52,2012,Future,Neva End,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",4sX8e5VkqBWA7IIooImSsS,https://p.scdn.co/mp3-preview/c322d022a33ca5fdee4a5399e433876646da68b1?cid=b8d3901151d34489a160e3cf0ab1fa94,Pluto,False,262306.0,48.0,0.59,0.561,2.0,-7.6129999999999995,True,0.057999999999999996,0.00911,0.0,0.0981,0.15,134.936,4.0
